timeOpen,timeClose,timeHigh,timeLow,name,open,high,low,close,volume,marketCap,timestamp
2023-12-31T00:00:00.000Z,2023-12-31T23:59:59.999Z,2023-12-31T09:46:00.000Z,2023-12-31T02:53:00.000Z,2781,42152.09845,42860.93739,41998.25535,42265.18565,16397498810,8.27811E+11,2023-12-31T23:59:59.999Z
2023-12-30T00:00:00.000Z,2023-12-30T23:59:59.999Z,2023-12-30T16:18:00.000Z,2023-12-30T09:45:00.000Z,2781,42091.75264,42584.12364,41556.22599,42156.90115,16013925945,8.25647E+11,2023-12-30T23:59:59.999Z
2023-12-29T00:00:00.000Z,2023-12-29T23:59:59.999Z,2023-12-29T14:43:00.000Z,2023-12-29T22:21:00.000Z,2781,42614.64389,43124.32586,41424.06064,42099.40281,26000021055,8.24484E+11,2023-12-29T23:59:59.999Z
2023-12-28T00:00:00.000Z,2023-12-28T23:59:59.999Z,2023-12-28T00:39:00.000Z,2023-12-28T16:28:00.000Z,2781,43468.19806,43804.78142,42318.54886,42627.85353,22992093014,8.34792E+11,2023-12-28T23:59:59.999Z
2023-12-27T00:00:00.000Z,2023-12-27T23:59:59.999Z,2023-12-27T22:18:00.000Z,2023-12-27T03:34:00.000Z,2781,42518.46853,43683.15981,42167.58349,43442.85456,25260941032,8.50721E+11,2023-12-27T23:59:59.999Z
2023-12-26T00:00:00.000Z,2023-12-26T23:59:59.999Z,2023-12-26T00:01:00.000Z,2023-12-26T17:40:00.000Z,2781,43599.84759,43603.17544,41676.48997,42520.40151,30026850982,8.3262E+11,2023-12-26T23:59:59.999Z
2023-12-25T00:00:00.000Z,2023-12-25T23:59:59.999Z,2023-12-25T13:03:00.000Z,2023-12-25T00:44:00.000Z,2781,43010.57292,43765.09214,42765.77114,43613.14208,21115795370,8.53982E+11,2023-12-25T23:59:59.999Z
2023-12-24T00:00:00.000Z,2023-12-24T23:59:59.999Z,2023-12-24T04:13:00.000Z,2023-12-24T22:17:00.000Z,2781,43728.36599,43945.52156,42786.91786,43016.11762,18830554085,8.42254E+11,2023-12-24T23:59:59.999Z
2023-12-23T00:00:00.000Z,2023-12-23T23:59:59.999Z,2023-12-23T00:02:00.000Z,2023-12-23T04:13:00.000Z,2781,44012.19863,44015.69864,43351.3557,43739.54214,13507796558,8.56372E+11,2023-12-23T23:59:59.999Z
2023-12-22T00:00:00.000Z,2023-12-22T23:59:59.999Z,2023-12-22T06:35:00.000Z,2023-12-22T14:30:00.000Z,2781,43868.98642,44367.95577,43441.96795,43997.90141,21028503216,8.61384E+11,2023-12-22T23:59:59.999Z
