timeOpen,timeClose,timeHigh,timeLow,name,open,high,low,close,volume,marketCap,timestamp
2021-12-31T00:00:00.000Z,2021-12-31T23:59:59.999Z,2021-12-31T09:14:00.000Z,2021-12-31T20:01:00.000Z,2781,47169.37286,48472.52749,45819.95455,46306.44612,36974172400,8.75939E+11,2021-12-31T23:59:59.999Z
2021-12-30T00:00:00.000Z,2021-12-30T23:59:59.999Z,2021-12-30T19:32:02.000Z,2021-12-30T00:21:02.000Z,2781,46490.60605,47879.9655,46060.31317,47178.12584,26686491018,8.92386E+11,2021-12-30T23:59:59.999Z
2021-12-29T00:00:00.000Z,2021-12-29T23:59:59.999Z,2021-12-29T03:10:13.000Z,2021-12-29T23:46:02.000Z,2781,47623.87046,48119.74095,46201.49437,46444.71049,30049226299,8.78479E+11,2021-12-29T23:59:59.999Z
2021-12-28T00:00:00.000Z,2021-12-28T23:59:59.999Z,2021-12-28T00:00:02.000Z,2021-12-28T22:37:08.000Z,2781,50679.85938,50679.85938,47414.20993,47588.85478,33430376883,9.00076E+11,2021-12-28T23:59:59.999Z
2021-12-27T00:00:00.000Z,2021-12-27T23:59:59.999Z,2021-12-27T17:43:02.000Z,2021-12-27T01:13:03.000Z,2781,50802.60893,51956.32635,50499.46868,50640.4188,24324345758,9.57746E+11,2021-12-27T23:59:59.999Z
2021-12-26T00:00:00.000Z,2021-12-26T23:59:59.999Z,2021-12-26T22:40:07.000Z,2021-12-26T11:49:03.000Z,2781,50428.6927,51196.37729,49623.10421,50809.51501,20964372926,9.609E+11,2021-12-26T23:59:59.999Z
2021-12-25T00:00:00.000Z,2021-12-25T23:59:59.999Z,2021-12-25T02:34:02.000Z,2021-12-25T17:26:02.000Z,2781,50854.91867,51176.59879,50236.7065,50429.8578,19030650914,9.53678E+11,2021-12-25T23:59:59.999Z
2021-12-24T00:00:00.000Z,2021-12-24T23:59:59.999Z,2021-12-24T19:11:02.000Z,2021-12-24T15:05:02.000Z,2781,50806.0505,51814.02851,50514.49429,50822.19652,24367912228,9.61052E+11,2021-12-24T23:59:59.999Z
2021-12-23T00:00:00.000Z,2021-12-23T23:59:59.999Z,2021-12-23T19:49:04.000Z,2021-12-23T07:56:02.000Z,2781,48626.34378,51332.34038,48065.83753,50784.53818,28223878108,9.60291E+11,2021-12-23T23:59:59.999Z
2021-12-22T00:00:00.000Z,2021-12-22T23:59:59.999Z,2021-12-22T02:55:02.000Z,2021-12-22T13:40:06.000Z,2781,48937.09634,49544.79644,48450.93973,48628.50993,24447979559,9.19476E+11,2021-12-22T23:59:59.999Z
2021-12-21T00:00:00.000Z,2021-12-21T23:59:59.999Z,2021-12-21T12:36:02.000Z,2021-12-21T01:25:04.000Z,2781,46886.07746,49300.91971,46698.77412,48936.61415,27055803928,9.25256E+11,2021-12-21T23:59:59.999Z
2021-12-20T00:00:00.000Z,2021-12-20T23:59:59.999Z,2021-12-20T21:16:02.000Z,2021-12-20T14:23:02.000Z,2781,46707.06445,47401.71795,45579.81014,46880.27896,30961902129,8.86331E+11,2021-12-20T23:59:59.999Z
2021-12-19T00:00:00.000Z,2021-12-19T23:59:59.999Z,2021-12-19T14:02:02.000Z,2021-12-19T01:31:02.000Z,2781,46853.868,48089.66435,46502.95455,46707.01488,25154053861,8.83011E+11,2021-12-19T23:59:59.999Z
2021-12-18T00:00:00.000Z,2021-12-18T23:59:59.999Z,2021-12-18T11:00:02.000Z,2021-12-18T02:06:02.000Z,2781,46219.25542,47313.82878,45598.44261,46848.77677,26098292690,8.8565E+11,2021-12-18T23:59:59.999Z
2021-12-17T00:00:00.000Z,2021-12-17T23:59:59.999Z,2021-12-17T01:22:02.000Z,2021-12-17T15:18:02.000Z,2781,47653.72985,48004.89375,45618.21608,46202.14338,32902725329,8.73389E+11,2021-12-17T23:59:59.999Z
2021-12-16T00:00:00.000Z,2021-12-16T23:59:59.999Z,2021-12-16T11:45:02.000Z,2021-12-16T23:37:02.000Z,2781,48900.46291,49425.57314,47529.88077,47665.42608,27268150947,9.01006E+11,2021-12-16T23:59:59.999Z
2021-12-15T00:00:00.000Z,2021-12-15T23:59:59.999Z,2021-12-15T20:40:03.000Z,2021-12-15T16:01:02.000Z,2781,48379.75423,49473.95579,46671.96674,48896.72083,36541828520,9.24244E+11,2021-12-15T23:59:59.999Z
2021-12-14T00:00:00.000Z,2021-12-14T23:59:59.999Z,2021-12-14T23:54:02.000Z,2021-12-14T00:18:02.000Z,2781,46709.82246,48431.39957,46424.49602,46612.63351,34638619079,8.81018E+11,2021-12-14T23:59:59.999Z
2021-12-13T00:00:00.000Z,2021-12-13T23:59:59.999Z,2021-12-13T00:17:02.000Z,2021-12-13T19:42:02.000Z,2781,50114.74099,50204.99826,45894.84739,46737.48224,32166727776,8.83346E+11,2021-12-13T23:59:59.999Z
2021-12-12T00:00:00.000Z,2021-12-12T23:59:59.999Z,2021-12-12T18:16:02.000Z,2021-12-12T10:12:02.000Z,2781,49354.85494,50724.86574,48725.85302,50098.33514,21939223599,9.46823E+11,2021-12-12T23:59:59.999Z
2021-12-11T00:00:00.000Z,2021-12-11T23:59:59.999Z,2021-12-11T23:37:02.000Z,2021-12-11T00:19:02.000Z,2781,47264.6347,49458.21279,46942.34782,49362.50834,25775869261,9.32873E+11,2021-12-11T23:59:59.999Z
2021-12-10T00:00:00.000Z,2021-12-10T23:59:59.999Z,2021-12-10T13:37:02.000Z,2021-12-10T23:55:02.000Z,2781,47642.14355,50015.25299,47023.69802,47243.30568,30966005122,8.92778E+11,2021-12-10T23:59:59.999Z
2021-12-09T00:00:00.000Z,2021-12-09T23:59:59.999Z,2021-12-09T00:16:02.000Z,2021-12-09T20:46:04.000Z,2781,50450.08205,50797.16544,47358.35327,47672.12239,29603577251,9.00835E+11,2021-12-09T23:59:59.999Z
2021-12-08T00:00:00.000Z,2021-12-08T23:59:59.999Z,2021-12-08T15:24:02.000Z,2021-12-08T12:26:02.000Z,2781,50667.64768,51171.37531,48765.98692,50504.79554,28479699446,9.54312E+11,2021-12-08T23:59:59.999Z
2021-12-07T00:00:00.000Z,2021-12-07T23:59:59.999Z,2021-12-07T15:46:02.000Z,2021-12-07T22:24:02.000Z,2781,50581.83005,51934.7819,50175.80752,50700.08434,33676814852,9.57949E+11,2021-12-07T23:59:59.999Z
2021-12-06T00:00:00.000Z,2021-12-06T23:59:59.999Z,2021-12-06T22:55:02.000Z,2021-12-06T11:14:02.000Z,2781,49413.4791,50929.51909,47281.03538,50582.6254,37707308001,9.55681E+11,2021-12-06T23:59:59.999Z
2021-12-05T00:00:00.000Z,2021-12-05T23:59:59.999Z,2021-12-05T00:24:02.000Z,2021-12-05T15:51:02.000Z,2781,49201.5184,49768.14898,47857.49687,49368.8471,37198201161,9.32695E+11,2021-12-05T23:59:59.999Z
2021-12-04T00:00:00.000Z,2021-12-04T23:59:59.999Z,2021-12-04T00:21:02.000Z,2021-12-04T05:28:02.000Z,2781,53727.87809,53904.67951,42874.61686,49200.70462,61385677469,9.29467E+11,2021-12-04T23:59:59.999Z
2021-12-03T00:00:00.000Z,2021-12-03T23:59:59.999Z,2021-12-03T13:34:02.000Z,2021-12-03T20:20:02.000Z,2781,56509.16536,57482.16927,52496.58536,53598.24647,39789134215,1.01249E+12,2021-12-03T23:59:59.999Z
2021-12-02T00:00:00.000Z,2021-12-02T23:59:59.999Z,2021-12-02T15:04:02.000Z,2021-12-02T03:21:08.000Z,2781,57217.37105,57349.23498,55895.13286,56477.81748,32379968686,1.06683E+12,2021-12-02T23:59:59.999Z
2021-12-01T00:00:00.000Z,2021-12-01T23:59:59.999Z,2021-12-01T16:18:11.000Z,2021-12-01T21:08:07.000Z,2781,56907.96673,59041.68524,56553.08077,57229.8299,36858195307,1.08098E+12,2021-12-01T23:59:59.999Z
2021-11-30T00:00:00.000Z,2021-11-30T23:59:59.999Z,2021-11-30T15:17:04.000Z,2021-11-30T06:18:09.000Z,2781,57830.11382,59113.4009,56057.28223,57005.42547,36708594618,1.07669E+12,2021-11-30T23:59:59.999Z
2021-11-29T00:00:00.000Z,2021-11-29T23:59:59.999Z,2021-11-29T18:28:02.000Z,2021-11-29T09:56:02.000Z,2781,57291.90473,58872.88058,56792.52541,57806.56622,32370840356,1.09177E+12,2021-11-29T23:59:59.999Z
2021-11-28T00:00:00.000Z,2021-11-28T23:59:59.999Z,2021-11-28T23:33:02.000Z,2021-11-28T18:43:02.000Z,2781,54813.0247,57393.84375,53576.73582,57248.45838,28116886357,1.08118E+12,2021-11-28T23:59:59.999Z
2021-11-27T00:00:00.000Z,2021-11-27T23:59:59.999Z,2021-11-27T08:37:03.000Z,2021-11-27T00:07:04.000Z,2781,53736.43153,55329.25965,53668.35522,54815.0793,30560857714,1.03518E+12,2021-11-27T23:59:59.999Z
2021-11-26T00:00:00.000Z,2021-11-26T23:59:59.999Z,2021-11-26T00:16:02.000Z,2021-11-26T23:59:02.000Z,2781,58960.28518,59183.48147,53569.76396,53569.76396,41810748221,1.01161E+12,2021-11-26T23:59:59.999Z
2021-11-25T00:00:00.000Z,2021-11-25T23:59:59.999Z,2021-11-25T16:05:02.000Z,2021-11-25T00:11:02.000Z,2781,57165.41727,59367.96799,57146.6852,57274.67945,34284016248,1.0815E+12,2021-11-25T23:59:59.999Z
2021-11-24T00:00:00.000Z,2021-11-24T23:59:59.999Z,2021-11-24T00:39:02.000Z,2021-11-24T14:47:02.000Z,2781,57565.85011,57803.06653,55964.22107,56280.42711,36635566789,1.06266E+12,2021-11-24T23:59:59.999Z
2021-11-23T00:00:00.000Z,2021-11-23T23:59:59.999Z,2021-11-23T21:00:02.000Z,2021-11-23T09:38:02.000Z,2781,56304.55539,57875.5164,55632.75991,57569.07488,37485803899,1.08699E+12,2021-11-23T23:59:59.999Z
2021-11-22T00:00:00.000Z,2021-11-22T23:59:59.999Z,2021-11-22T13:42:02.000Z,2021-11-22T21:03:02.000Z,2781,58706.84938,59266.35847,55679.8404,56289.28732,35036121783,1.06277E+12,2021-11-22T23:59:59.999Z
2021-11-21T00:00:00.000Z,2021-11-21T23:59:59.999Z,2021-11-21T17:02:02.000Z,2021-11-21T10:43:02.000Z,2781,59730.50797,60004.42638,58618.93143,58730.47664,26123447605,1.10881E+12,2021-11-21T23:59:59.999Z
2021-11-20T00:00:00.000Z,2021-11-20T23:59:59.999Z,2021-11-20T23:55:02.000Z,2021-11-20T16:20:02.000Z,2781,58115.08035,59859.88044,57469.72566,59697.19713,30624264863,1.12701E+12,2021-11-20T23:59:59.999Z
2021-11-19T00:00:00.000Z,2021-11-19T23:59:59.999Z,2021-11-19T17:29:02.000Z,2021-11-19T03:46:02.000Z,2781,56896.12868,58351.11327,55705.18068,58119.57619,38702407772,1.09718E+12,2021-11-19T23:59:59.999Z
2021-11-18T00:00:00.000Z,2021-11-18T23:59:59.999Z,2021-11-18T01:35:02.000Z,2021-11-18T23:18:02.000Z,2781,60360.13769,60948.49844,56550.79164,56942.13624,41388338699,1.0749E+12,2021-11-18T23:59:59.999Z
2021-11-17T00:00:00.000Z,2021-11-17T23:59:59.999Z,2021-11-17T12:00:02.000Z,2021-11-17T10:37:02.000Z,2781,60139.62011,60823.61052,58515.40989,60368.01182,39178392930,1.13952E+12,2021-11-17T23:59:59.999Z
2021-11-16T00:00:00.000Z,2021-11-16T23:59:59.999Z,2021-11-16T00:00:02.000Z,2021-11-16T10:15:02.000Z,2781,63721.19519,63721.19519,59016.33716,60161.24704,46844335592,1.13556E+12,2021-11-16T23:59:59.999Z
2021-11-15T00:00:00.000Z,2021-11-15T23:59:59.999Z,2021-11-15T09:15:02.000Z,2021-11-15T22:21:02.000Z,2781,65521.28934,66281.56971,63548.14342,63557.87152,30558763548,1.19961E+12,2021-11-15T23:59:59.999Z
2021-11-14T00:00:00.000Z,2021-11-14T23:59:59.999Z,2021-11-14T23:57:02.000Z,2021-11-14T16:54:02.000Z,2781,64455.37164,65495.18049,63647.80825,65466.84102,25122092191,1.23558E+12,2021-11-14T23:59:59.999Z
2021-11-13T00:00:00.000Z,2021-11-13T23:59:59.999Z,2021-11-13T16:02:02.000Z,2021-11-13T10:02:02.000Z,2781,64158.12268,64915.67488,63303.73383,64469.52902,30474228777,1.2167E+12,2021-11-13T23:59:59.999Z
2021-11-12T00:00:00.000Z,2021-11-12T23:59:59.999Z,2021-11-12T02:15:02.000Z,2021-11-12T16:46:02.000Z,2781,64863.98035,65460.81498,62333.91311,64155.94184,36084893887,1.21072E+12,2021-11-12T23:59:59.999Z
2021-11-11T00:00:00.000Z,2021-11-11T23:59:59.999Z,2021-11-11T09:30:02.000Z,2021-11-11T02:42:02.000Z,2781,64978.8903,65579.01476,64180.48893,64949.96191,35880633236,1.22564E+12,2021-11-11T23:59:59.999Z
2021-11-10T00:00:00.000Z,2021-11-10T23:59:59.999Z,2021-11-10T14:17:02.000Z,2021-11-10T21:25:02.000Z,2781,66953.33937,68789.62594,63208.115,64995.22939,48730828378,1.22643E+12,2021-11-10T23:59:59.999Z
2021-11-09T00:00:00.000Z,2021-11-09T23:59:59.999Z,2021-11-09T03:59:02.000Z,2021-11-09T19:12:02.000Z,2781,67549.73558,68530.33969,66382.06101,66971.8281,42357991721,1.26367E+12,2021-11-09T23:59:59.999Z
2021-11-08T00:00:00.000Z,2021-11-08T23:59:59.999Z,2021-11-08T23:35:02.000Z,2021-11-08T00:00:02.000Z,2781,63344.06722,67673.73912,63344.06722,67566.83009,41125608330,1.27483E+12,2021-11-08T23:59:59.999Z
2021-11-07T00:00:00.000Z,2021-11-07T23:59:59.999Z,2021-11-07T23:59:02.000Z,2021-11-07T00:34:02.000Z,2781,61554.92181,63326.98903,61432.48911,63326.98903,24726754302,1.19478E+12,2021-11-07T23:59:59.999Z
2021-11-06T00:00:00.000Z,2021-11-06T23:59:59.999Z,2021-11-06T06:05:02.000Z,2021-11-06T12:20:02.000Z,2781,61068.87345,61590.68243,60163.78155,61527.48179,29094934221,1.16077E+12,2021-11-06T23:59:59.999Z
2021-11-05T00:00:00.000Z,2021-11-05T23:59:59.999Z,2021-11-05T06:11:02.000Z,2021-11-05T20:41:02.000Z,2781,61460.07904,62541.46769,60844.60761,61125.67427,30605102446,1.15313E+12,2021-11-05T23:59:59.999Z
2021-11-04T00:00:00.000Z,2021-11-04T23:59:59.999Z,2021-11-04T00:31:02.000Z,2021-11-04T18:04:02.000Z,2781,62941.80403,63123.28892,60799.66248,61452.23059,32615846901,1.15923E+12,2021-11-04T23:59:59.999Z
2021-11-03T00:00:00.000Z,2021-11-03T23:59:59.999Z,2021-11-03T07:58:02.000Z,2021-11-03T18:01:02.000Z,2781,63254.33488,63516.93758,61184.24018,62970.04743,36124731509,1.18781E+12,2021-11-03T23:59:59.999Z
2021-11-02T00:00:00.000Z,2021-11-02T23:59:59.999Z,2021-11-02T16:02:02.000Z,2021-11-02T00:45:02.000Z,2781,60963.25415,64242.79489,60673.05542,63226.4011,37746665647,1.19258E+12,2021-11-02T23:59:59.999Z
2021-11-01T00:00:00.000Z,2021-11-01T23:59:59.999Z,2021-11-01T11:08:02.000Z,2021-11-01T04:03:02.000Z,2781,61320.44949,62419.00479,59695.18309,61004.40802,36150572843,1.15061E+12,2021-11-01T23:59:59.999Z
2021-10-31T00:00:00.000Z,2021-10-31T23:59:59.999Z,2021-10-31T01:20:02.000Z,2021-10-31T13:38:02.000Z,2781,61850.48946,62406.17045,60074.32959,61318.95777,32241199927,1.15649E+12,2021-10-31T23:59:59.999Z
2021-10-30T00:00:00.000Z,2021-10-30T23:59:59.999Z,2021-10-30T00:03:02.000Z,2021-10-30T14:44:02.000Z,2781,62239.36221,62330.14553,60918.38528,61888.83122,32157938616,1.16718E+12,2021-10-30T23:59:59.999Z
2021-10-29T00:00:00.000Z,2021-10-29T23:59:59.999Z,2021-10-29T16:19:02.000Z,2021-10-29T00:17:02.000Z,2781,60624.87076,62927.60964,60329.96507,62227.96459,36856881767,1.17351E+12,2021-10-29T23:59:59.999Z
2021-10-28T00:00:00.000Z,2021-10-28T23:59:59.999Z,2021-10-28T20:07:02.000Z,2021-10-28T18:40:02.000Z,2781,58470.72958,62128.63295,58206.91786,60622.13671,45257083247,1.14317E+12,2021-10-28T23:59:59.999Z
2021-10-27T00:00:00.000Z,2021-10-27T23:59:59.999Z,2021-10-27T04:39:02.000Z,2021-10-27T08:10:02.000Z,2781,60351.99862,61435.1846,58208.18905,58482.38794,43657076893,1.10276E+12,2021-10-27T23:59:59.999Z
2021-10-26T00:00:00.000Z,2021-10-26T23:59:59.999Z,2021-10-26T00:30:02.000Z,2021-10-26T22:56:02.000Z,2781,63032.76251,63229.0264,59991.16069,60363.79205,34878965587,1.13818E+12,2021-10-26T23:59:59.999Z
2021-10-25T00:00:00.000Z,2021-10-25T23:59:59.999Z,2021-10-25T16:54:02.000Z,2021-10-25T00:08:02.000Z,2781,60893.92758,63729.32571,60691.79895,63039.82551,31064911614,1.18858E+12,2021-10-25T23:59:59.999Z
2021-10-24T00:00:00.000Z,2021-10-24T23:59:59.999Z,2021-10-24T00:11:02.000Z,2021-10-24T16:11:02.000Z,2781,61368.34317,61505.80335,59643.34538,60930.83644,27316183882,1.14874E+12,2021-10-24T23:59:59.999Z
2021-10-23T00:00:00.000Z,2021-10-23T23:59:59.999Z,2021-10-23T12:40:02.000Z,2021-10-23T11:03:02.000Z,2781,60694.62798,61743.87801,59826.52174,61393.61719,26882546034,1.15741E+12,2021-10-23T23:59:59.999Z
2021-10-22T00:00:00.000Z,2021-10-22T23:59:59.999Z,2021-10-22T09:04:02.000Z,2021-10-22T16:16:02.000Z,2781,62237.89107,63715.02168,60122.79782,60692.26443,38434082775,1.14413E+12,2021-10-22T23:59:59.999Z
2021-10-21T00:00:00.000Z,2021-10-21T23:59:59.999Z,2021-10-21T09:36:02.000Z,2021-10-21T23:26:02.000Z,2781,66002.2322,66600.54681,62117.40871,62210.17308,45908121370,1.17268E+12,2021-10-21T23:59:59.999Z
2021-10-20T00:00:00.000Z,2021-10-20T23:59:59.999Z,2021-10-20T14:53:02.000Z,2021-10-20T05:52:02.000Z,2781,64284.58619,66930.38727,63610.67499,65992.83704,40788955582,1.24393E+12,2021-10-20T23:59:59.999Z
2021-10-19T00:00:00.000Z,2021-10-19T23:59:59.999Z,2021-10-19T23:43:02.000Z,2021-10-19T14:27:02.000Z,2781,62043.16584,64434.53337,61622.93372,64261.99119,40471196346,1.21124E+12,2021-10-19T23:59:59.999Z
2021-10-18T00:00:00.000Z,2021-10-18T23:59:59.999Z,2021-10-18T07:36:02.000Z,2021-10-18T13:06:02.000Z,2781,61548.80343,62614.65905,60012.75693,62026.07783,38055562075,1.16904E+12,2021-10-18T23:59:59.999Z
2021-10-17T00:00:00.000Z,2021-10-17T23:59:59.999Z,2021-10-17T23:53:02.000Z,2021-10-17T20:22:02.000Z,2781,60887.65305,61645.52248,59164.46838,61553.61738,29032367511,1.16008E+12,2021-10-17T23:59:59.999Z
2021-10-16T00:00:00.000Z,2021-10-16T23:59:59.999Z,2021-10-16T05:30:02.000Z,2021-10-16T17:30:02.000Z,2781,61609.52715,62274.47709,60206.12006,60892.18069,34250964237,1.14755E+12,2021-10-16T23:59:59.999Z
2021-10-15T00:00:00.000Z,2021-10-15T23:59:59.999Z,2021-10-15T20:28:02.000Z,2021-10-15T01:20:02.000Z,2781,57345.90198,62757.1297,56868.14269,61593.95006,51780081801,1.16073E+12,2021-10-15T23:59:59.999Z
2021-10-14T00:00:00.000Z,2021-10-14T23:59:59.999Z,2021-10-14T02:27:02.000Z,2021-10-14T18:30:02.000Z,2781,57372.83208,58478.7355,56957.07614,57321.52528,36615791366,1.08016E+12,2021-10-14T23:59:59.999Z
2021-10-13T00:00:00.000Z,2021-10-13T23:59:59.999Z,2021-10-13T21:43:02.000Z,2021-10-13T09:10:02.000Z,2781,56038.25679,57688.6601,54370.97323,57401.09753,41684252783,1.08161E+12,2021-10-13T23:59:59.999Z
2021-10-12T00:00:00.000Z,2021-10-12T23:59:59.999Z,2021-10-12T06:14:02.000Z,2021-10-12T20:09:02.000Z,2781,57526.83201,57627.8786,54477.97447,56041.05684,41083758949,1.05593E+12,2021-10-12T23:59:59.999Z
2021-10-11T00:00:00.000Z,2021-10-11T23:59:59.999Z,2021-10-11T19:47:02.000Z,2021-10-11T00:04:02.000Z,2781,54734.12484,57793.03925,54519.76552,57484.78947,42637331698,1.08308E+12,2021-10-11T23:59:59.999Z
2021-10-10T00:00:00.000Z,2021-10-10T23:59:59.999Z,2021-10-10T20:27:02.000Z,2021-10-10T02:04:02.000Z,2781,54952.82125,56401.30424,54264.25639,54771.57918,39527792364,1.03191E+12,2021-10-10T23:59:59.999Z
2021-10-09T00:00:00.000Z,2021-10-09T23:59:59.999Z,2021-10-09T13:49:02.000Z,2021-10-09T00:07:02.000Z,2781,53929.78147,55397.94347,53735.14288,54968.22445,32491211414,1.03556E+12,2021-10-09T23:59:59.999Z
2021-10-08T00:00:00.000Z,2021-10-08T23:59:59.999Z,2021-10-08T08:39:02.000Z,2021-10-08T05:08:02.000Z,2781,53802.14604,55922.98102,53688.05529,53967.84677,34800873924,1.01666E+12,2021-10-08T23:59:59.999Z
2021-10-07T00:00:00.000Z,2021-10-07T23:59:59.999Z,2021-10-07T00:00:02.000Z,2021-10-07T16:14:02.000Z,2781,55338.62374,55338.62374,53525.46835,53805.98516,36807860413,1.01357E+12,2021-10-07T23:59:59.999Z
2021-10-06T00:00:00.000Z,2021-10-06T23:59:59.999Z,2021-10-06T23:37:02.000Z,2021-10-06T09:45:02.000Z,2781,51486.66574,55568.46355,50488.19075,55361.44943,49034730168,1.04283E+12,2021-10-06T23:59:59.999Z
