timeOpen,timeClose,timeHigh,timeLow,name,open,high,low,close,volume,marketCap,timestamp
2015-12-31T00:00:00.000Z,2015-12-31T23:59:59.999Z,2015-12-31T21:24:20.000Z,2015-12-31T06:04:22.000Z,2781,425.875,432.92099,418.7349854,430.5669861,45996600,6471217491,2015-12-31T23:59:59.999Z
2015-12-30T00:00:00.000Z,2015-12-30T23:59:59.999Z,2015-12-30T01:59:21.000Z,2015-12-30T13:54:23.000Z,2781,433.2999878,434.3869934,422.0840149,426.6199951,46889400,6410381455,2015-12-30T23:59:59.999Z
2015-12-29T00:00:00.000Z,2015-12-29T23:59:59.999Z,2015-12-29T23:59:23.000Z,2015-12-29T08:44:39.000Z,2781,422.0979919,432.9830017,420.6270142,432.9830017,51596500,6504194854,2015-12-29T23:59:59.999Z
2015-12-28T00:00:00.000Z,2015-12-28T23:59:59.999Z,2015-12-28T02:49:20.000Z,2015-12-28T20:54:20.000Z,2781,423.3429871,429.7690125,418.4809875,422.2789917,49638600,6341733237,2015-12-28T23:59:59.999Z
2015-12-27T00:00:00.000Z,2015-12-27T23:59:59.999Z,2015-12-27T22:54:20.000Z,2015-12-27T00:59:21.000Z,2781,416.5140076,424.0069885,408.8829956,422.822998,53591200,6348296234,2015-12-27T23:59:59.999Z
2015-12-26T00:00:00.000Z,2015-12-26T23:59:59.999Z,2015-12-26T00:59:22.000Z,2015-12-26T17:19:20.000Z,2781,455.756012,457.4890137,405.7600098,417.2739868,116166000,6262844602,2015-12-26T23:59:59.999Z
2015-12-25T00:00:00.000Z,2015-12-25T23:59:59.999Z,2015-12-25T06:34:20.000Z,2015-12-25T12:34:21.000Z,2781,454.855011,458.3049927,452.0750122,455.6530151,39078500,6836936569,2015-12-25T23:59:59.999Z
2015-12-24T00:00:00.000Z,2015-12-24T23:59:59.999Z,2015-12-24T09:19:38.000Z,2015-12-24T00:19:22.000Z,2781,443.0910034,458.4559937,443.0769958,454.9849854,57157200,6825070740,2015-12-24T23:59:59.999Z
2015-12-23T00:00:00.000Z,2015-12-23T23:59:59.999Z,2015-12-23T22:09:22.000Z,2015-12-23T00:14:21.000Z,2781,436.7200012,444.5289917,436.618988,442.401001,47161400,6634776277,2015-12-23T23:59:59.999Z
2015-12-22T00:00:00.000Z,2015-12-22T23:59:59.999Z,2015-12-22T10:14:22.000Z,2015-12-22T20:24:22.000Z,2781,437.4360046,443.6879883,435.5159912,436.571991,50840400,6545633139,2015-12-22T23:59:59.999Z
2015-12-21T00:00:00.000Z,2015-12-21T23:59:59.999Z,2015-12-21T11:59:22.000Z,2015-12-21T00:59:20.000Z,2781,442.8380127,444.7290039,427.3120117,438.6390076,77639696,6574990256,2015-12-21T23:59:59.999Z
2015-12-20T00:00:00.000Z,2015-12-20T23:59:59.999Z,2015-12-20T00:44:20.000Z,2015-12-20T18:09:20.000Z,2781,462.2340088,462.644989,434.3380127,442.6849976,75409400,6633988873,2015-12-20T23:59:59.999Z
2015-12-19T00:00:00.000Z,2015-12-19T23:59:59.999Z,2015-12-19T05:39:21.000Z,2015-12-19T16:24:20.000Z,2781,463.552002,465.5809937,456.7650146,462.321991,47892700,6926346391,2015-12-19T23:59:59.999Z
2015-12-18T00:00:00.000Z,2015-12-18T23:59:59.999Z,2015-12-18T08:09:22.000Z,2015-12-18T00:49:21.000Z,2781,455.8469849,465.177002,454.9400024,463.6159973,60220100,6943912954,2015-12-18T23:59:59.999Z
2015-12-17T00:00:00.000Z,2015-12-17T23:59:59.999Z,2015-12-17T10:54:23.000Z,2015-12-17T03:39:22.000Z,2781,454.7770081,457.8599854,448.8580017,456.0780029,47978400,6829095335,2015-12-17T23:59:59.999Z
2015-12-16T00:00:00.000Z,2015-12-16T23:59:59.999Z,2015-12-16T00:04:23.000Z,2015-12-16T04:09:20.000Z,2781,465.2080078,465.2080078,443.8510132,454.9339905,107944000,6810202753,2015-12-16T23:59:59.999Z
2015-12-15T00:00:00.000Z,2015-12-15T23:59:59.999Z,2015-12-15T23:59:22.000Z,2015-12-15T00:04:22.000Z,2781,443.8779907,465.3210144,443.8779907,465.3210144,83121104,6963784692,2015-12-15T23:59:59.999Z
2015-12-14T00:00:00.000Z,2015-12-14T23:59:59.999Z,2015-12-14T16:59:22.000Z,2015-12-14T00:14:24.000Z,2781,433.2720032,447.1419983,430.4559937,444.1820068,130496000,6645395797,2015-12-14T23:59:59.999Z
2015-12-13T00:00:00.000Z,2015-12-13T23:59:59.999Z,2015-12-13T20:24:22.000Z,2015-12-13T04:09:24.000Z,2781,431.6600037,441.6799927,426.2680054,433.7550049,55050600,6487293999,2015-12-13T23:59:59.999Z
2015-12-12T00:00:00.000Z,2015-12-12T23:59:59.999Z,2015-12-12T03:49:35.000Z,2015-12-12T06:09:20.000Z,2781,452.3349915,469.1029968,410.7409973,434.9970093,131969000,6504325267,2015-12-12T23:59:59.999Z
2015-12-11T00:00:00.000Z,2015-12-11T23:59:59.999Z,2015-12-11T23:59:22.000Z,2015-12-11T00:04:21.000Z,2781,415.2810059,451.9379883,415.2810059,451.9379883,110944000,6755795193,2015-12-11T23:59:59.999Z
2015-12-10T00:00:00.000Z,2015-12-10T23:59:59.999Z,2015-12-10T00:29:23.000Z,2015-12-10T07:14:22.000Z,2781,417.9880066,419.5090027,411.5480042,415.4790039,52138900,6209105142,2015-12-10T23:59:59.999Z
