timeOpen,timeClose,timeHigh,timeLow,name,open,high,low,close,volume,marketCap,timestamp
2022-12-31T00:00:00.000Z,2022-12-31T23:59:59.999Z,2022-12-31T14:32:00.000Z,2022-12-31T23:13:00.000Z,2781,16603.6747,16628.987,16517.51922,16547.49537,11239186456,3.18516E+11,2022-12-31T23:59:59.999Z
2022-12-30T00:00:00.000Z,2022-12-30T23:59:59.999Z,2022-12-30T00:45:00.000Z,2022-12-30T14:52:00.000Z,2781,16641.32982,16643.42741,16408.47518,16602.58516,15929162910,3.1956E+11,2022-12-30T23:59:59.999Z
2022-12-29T00:00:00.000Z,2022-12-29T23:59:59.999Z,2022-12-29T15:13:00.000Z,2022-12-29T02:33:00.000Z,2781,16552.32249,16651.75666,16508.68315,16642.34267,14472237479,3.20309E+11,2022-12-29T23:59:59.999Z
2022-12-28T00:00:00.000Z,2022-12-28T23:59:59.999Z,2022-12-28T15:06:00.000Z,2022-12-28T21:43:00.000Z,2781,16716.40022,16768.17036,16497.55704,16552.57174,17005713920,3.18567E+11,2022-12-28T23:59:59.999Z
2022-12-27T00:00:00.000Z,2022-12-27T23:59:59.999Z,2022-12-27T00:14:00.000Z,2022-12-27T19:20:00.000Z,2781,16919.29165,16959.84648,16642.07318,16717.17398,15748580239,3.21717E+11,2022-12-27T23:59:59.999Z
2022-12-26T00:00:00.000Z,2022-12-26T23:59:59.999Z,2022-12-26T23:58:00.000Z,2022-12-26T16:04:00.000Z,2781,16842.24931,16920.12364,16812.37008,16919.80517,11886957804,3.25604E+11,2022-12-26T23:59:59.999Z
2022-12-25T00:00:00.000Z,2022-12-25T23:59:59.999Z,2022-12-25T02:03:00.000Z,2022-12-25T19:28:00.000Z,2781,16847.50536,16860.55397,16755.25323,16841.98705,11656379938,3.24093E+11,2022-12-25T23:59:59.999Z
2022-12-24T00:00:00.000Z,2022-12-24T23:59:59.999Z,2022-12-24T19:16:00.000Z,2022-12-24T00:06:00.000Z,2781,16796.97662,16864.70288,16793.52818,16847.75527,9744636213,3.2419E+11,2022-12-24T23:59:59.999Z
2022-12-23T00:00:00.000Z,2022-12-23T23:59:59.999Z,2022-12-23T13:49:00.000Z,2022-12-23T01:05:00.000Z,2781,16829.64359,16905.21936,16794.45935,16796.95217,15329265213,3.23203E+11,2022-12-23T23:59:59.999Z
2022-12-22T00:00:00.000Z,2022-12-22T23:59:59.999Z,2022-12-22T09:47:00.000Z,2022-12-22T18:05:00.000Z,2781,16818.38029,16866.67433,16592.40745,16830.34142,16441573050,3.23831E+11,2022-12-22T23:59:59.999Z
2022-12-21T00:00:00.000Z,2022-12-21T23:59:59.999Z,2022-12-21T00:10:00.000Z,2022-12-21T20:13:00.000Z,2781,16904.52735,16916.79988,16755.91221,16817.53439,14882945045,3.23571E+11,2022-12-21T23:59:59.999Z
2022-12-20T00:00:00.000Z,2022-12-20T23:59:59.999Z,2022-12-20T15:34:00.000Z,2022-12-20T00:15:00.000Z,2781,16441.7868,17012.98471,16427.86724,16906.30521,22722096615,3.25263E+11,2022-12-20T23:59:59.999Z
2022-12-19T00:00:00.000Z,2022-12-19T23:59:59.999Z,2022-12-19T00:32:00.000Z,2022-12-19T22:37:00.000Z,2781,16759.04093,16807.52657,16398.13625,16439.67965,17221074814,3.16271E+11,2022-12-19T23:59:59.999Z
